a_x,m,b,0.9964611434970413,-0.1358959565043638
a_y,m,b,0.998331379179552,0.06877502271143854
a_z,m,b,-0.9860600182267061,-0.3923817524528095
w_x,1.2606048583984375
w_y,-2.2629928588867188
w_z,-0.7409286499023438
"['m_x', 'm_x0']",145.3125
"['m_y', 'm_y0']",35.3759765625
"['m_z', 'm_z0']",8.349609375
